verdict	originMatch	band	headword	reading	glossEn	ko_word	ko_origin	ko_definition	id
	Y	3	交感神経	こうかんしんけい	sympathetic nerve	교감^신경(0)	交感神經	척추의 가슴 부분과 위쪽 허리 부분에서 일어나 내장에 분포하는 신경. 심장을 강하고 빠르게 수축하게 하고 혈관 수축, 동공 확대 따위의 작용을 한다. 부교감 신경과 대항 작용을 한다.	1271740
	Y	3	校旗	こうき	school flag	교기(3)	校旗	학교를 상징하는 깃발.	1279510
	Y	3	交尾	こうび	copulation (among animals), mating, treading, covering	교미(1)	交尾	생식을 하기 위하여 동물의 암컷과 수컷이 성적(性的)인 관계를 맺는 일.	1272510
	Y	3	交配	こうはい	mating, crossbreeding, cross-fertilization, cross-fertilisation	교배(2)	交配	생물의 암수를 인위적으로 수정 또는 수분시켜 다음 세대를 얻는 일.	1272490
	Y	3	絞殺	こうさつ	strangling (to death), strangulation	교살(1)	絞殺	목을 졸라 죽임.	1280850
	Y	3	絞首刑	こうしゅけい	death by hanging, execution by hanging	교수-형(0)	絞首刑	목을 옭아매어 죽이는 형벌.	1280860
	Y	3	校外	こうがい	out-of-school, off-campus	교외(2)	校外	학교의 밖.	1279500
	Y	3	校友	こうゆう	schoolmate, alumnus	교우(2)	校友	같은 학교를 다니는 벗.	1279630
	Y	3	交遊	こうゆう	friendship, companionship, fraternity, comradeship	교유(2)	交遊	서로 사귀어 놀거나 왕래함.	1272570
	Y	3	巧者	こうしゃ	cleverness, skill, tact, clever person (in a particular field)	교자(1)	巧者	솜씨가 좋은 사람.	1278320
	Y	3	校正	こうせい	proofreading, calibration	교정(2)	校正	교정쇄와 원고를 대조하여 오자, 오식, 배열, 색 따위를 바르게 고침.	1279560
	Y	3	巧拙	こうせつ	skill, workmanship, dexterity, quality	교졸(1)	巧拙	교묘하고 졸렬함.	1278330
	Y	3	交差	こうさ	crossing, intersection, (genetic) crossing over	교차(2)	交差	벼슬아치를 번갈아 임명함.	1271970
	Y	3	交錯	こうさく	mixture, blending, complication, crossing	교착(2)	交錯	이리저리 엇갈려 뒤섞임.	1272100
	Y	3	校風	こうふう	school tradition, school customs, school spirit	교풍(1)	校風	학교 특유의 기풍.	1760940
	Y	3	交響	こうきょう	reverberation	교향(0)	交響	서로 어우러져 울림.	1640080
	Y	3	交響詩	こうきょうし	symphonic poem	교향-시(0)	交響詩	표제를 가진 독립된 단악장(單樂章)의 관현악곡. 시(詩), 전설과 같은 문학적인 내용이나 풍경 따위의 회화적인 내용을 표현한 것으로, 형식은 자유롭다.	1934840
	Y	3	交換手	こうかんしゅ	operator (e.g. telephone)	교환-수(0)	交換手	‘전화 교환원’의 전 용어.	1271820
	Y	3	校訓	こうくん	school precepts	교훈(1)	校訓	학교의 이념이나 목표를 간명하게 나타낸 표어.	1760970
	Y	3	校医	こうい	school doctor, school physician	교의(3)	校醫	학교의 위생 사무 및 학생의 신체검사를 위탁받아 맡은 의사.	1279470
	Y	3	交戦国	こうせんこく	warring nations, belligerents	교전-국(0)	交戰國	서로 맞서 전쟁하는 양편의 국가. 또는 전쟁에 참가하고 있는 국가.	1272210
	Y	3	口角	こうかく	corners of the mouth	구각(2)	口角	입의 양쪽 구석.	1275930
	Y	3	球根	きゅうこん	(plant) bulb	구근(3)	球根	지하에 있는 식물체의 일부인 뿌리나 줄기 또는 잎 따위가 달걀 모양으로 비대하여 양분을 저장한 것. 달리아의 덩이뿌리, 백합의 비늘줄기, 글라디올러스의 알줄기 따위가 있다.	1229950
	Y	3	口金	くちがね	(metal) cap, clasp, mouthpiece, socket (for light, etc.)	구금(2)	口金	전구의 소켓에 있는, 금속으로 이루어진 부분.	1276000
	Y	3	救難	きゅうなん	rescue, salvage	구난(2)	救難	재난을 구제함.	1229240
	Y	3	求道	きゅうどう	seeking after truth	구도(4)	求道	진리나 종교적인 깨달음의 경지를 구함.	1229560
	Y	3	口頭試問	こうとうしもん	oral examination, interview	구두^시문(0)	口頭試問	시험관의 물음에 말로 대답하는 시험.	1664720
	Y	3	拘留	こうりゅう	custody, detention, confinement	구류(4)	拘留	죄인을 1일 이상 30일 미만의 기간 동안 교도소나 경찰서 유치장에 가두어 자유를 속박하는 일. 또는 그런 형벌. 자유형의 하나이다.	1279040
	Y	3	勾配	こうばい	slope, incline, gradient, grade	구배(2)	勾配	수평을 기준으로 한 경사도. 에스아이(SI) 단위에서는 수평 길이 1미터에 대한 수직 높이로 표시한다.	1275300
	Y	3	球体	きゅうたい	sphere, globe, orb, ball	구체(4)	球體	공처럼 둥근 형체나 물체.	1230000
	Y	3	口上書	こうじょうしょ	verbal note (notes verbale), written statement	구상-서(0)	口上書	외교 문서 형식의 하나. 상대국과의 문제 또는 상대국과 협의한 사항을 제기할 때, 말로 직접 하지 않고 기록한 문서로 제시한다. 자국과 상대국을 모두 제삼 인칭으로 표기하고, 수신인의 관직과 성명이 기재되지 않으며 서명도 하지 않는 것이 관례이다.	1678060
	Y	3	救世	きゅうせい	salvation (of the world), saving the world	구세(3)	救世	세상 사람들을 불행과 고통에서 구함.	1229210
	Y	3	救世軍	きゅうせいぐん	Salvation Army	구세-군(0)	救世軍	1865년에 영국인 부스(Booth, W.)가 창시한 개신교의 한 파. 거듭남, 성결(聖潔), 봉사를 중히 여기는 군대식 조직으로, 전도와 사회사업을 한다. 우리나라에서는 1908년에 전래되었다.	1229220
	Y	3	球速	きゅうそく	speed of a pitch, velocity	구속(5)	球速	야구에서, 투수가 던지는 공의 속도.	1950850
	Y	3	拘束時間	こうそくじかん	total hours spent working	구속^시간(0)	拘束時間	출근해서부터 퇴근할 때까지 휴게 시간을 포함한 근로자의 근무 시간.	1712470
	Y	3	口述	こうじゅつ	dictation, verbal statement	구술(2)	口述	입으로 말함.	1276310
	Y	3	具申	ぐしん	offering a full report to a superior	구신(2)	具申	상관에게 사물의 사정과 형편 따위를 자세히 보고함.	1712750
	Y	3	球審	きゅうしん	umpire-in-chief, plate umpire	구심(5)	球審	야구에서, 포수 뒤에서 볼, 스트라이크를 판정하고 시합의 진행을 전체적으로 담당하는 심판.	1229990
	Y	3	求愛	きゅうあい	courting, wooing, making advances	구애(2)	求愛	이성에게 사랑을 구함.	1229360
	Y	3	口語	こうご	spoken language, colloquial speech, (modern) spoken Japanese, written style based on (modern) spoken Japanese	구어(1)	口語	글에서만 쓰는 특별한 말이 아닌, 일상적인 대화에서 쓰는 말.	1276080
	Y	3	句作	くさく	composing haiku poems	구작(1)	句作	시나 문장을 구법(句法)대로 지음.	1243990
	Y	3	口笛	くちぶえ	whistle (sound made with the lips)	구적(2)	口笛	입술을 좁게 오므리고 혀끝으로 입김을 불어서 맑게 내는 소리. 또는 그런 일.	1276630
	Y	3	口中	こうちゅう	interior of the mouth, oral cavity	구중(3)	口中	궁중에서, ‘입’을 이르던 말. 임금이나 그 직계 왕족에게 썼다.	1276590
	Y	3	口臭	こうしゅう	bad breath, halitosis	구취(1)	口臭	입에서 나는 좋지 아니한 냄새.	1276270
	Y	3	球形	きゅうけい	globular shape, spherical shape	구형(3)	球形	공같이 둥근 형태.	1229930
	Y	3	救護	きゅうご	relief, aid	구호(4)	救護	재해나 재난 따위로 어려움에 처한 사람을 도와 보호함.	1229120
	Y	3	局番	きょくばん	telephone exchange number	국번(0)	局番	전화 교환국의 국명(局名)을 나타내는 번호.	1239660
	Y	3	局部	きょくぶ	part, section, affected part (of the body), private parts	국부(1)	局部	전체의 어느 한 부분.	1239670
	Y	3	局所	きょくしょ	part, section, part of the body, affected part (of the body)	국소(1)	局所	사무를 보는 곳.	1239610
	Y	3	菊花	きっか	chrysanthemum flower	국화(5)	菊花	국화과의 여러해살이풀. 높이는 1미터 정도이며, 주로 가을에 꽃이 피는데 꽃 모양이나 빛깔은 여러 가지이다. 꽃의 크기에 따라 대국, 중국, 소국으로 나눈다. 오래전부터 관상용으로 재배한다. 전 세계에 20여 종이 분포하고 많은 품종이 개발되었다. 우리나라에는 감국, 산국, 산구절초, 울릉국화 따위의 야생종이 10여 종 있다.	1226240
	Y	3	軍歌	ぐんか	war song	군가(0)	軍歌	군대의 사기를 북돋우기 위하여 부르는 노래. 주로 군대 생활과 전투 활동을 담은 가사에 행진곡풍의 선율을 붙인다.	1247730
	Y	3	群落	ぐんらく	many communities (villages), cluster of plants	군락(0)	群落	같은 지역에 모여 생활하는 많은 부락.	1247650
	Y	3	軍馬	ぐんば	warhorse, army horse	군마(0)	軍馬	군대에서 쓰는 말.	1248830
	Y	3	群舞	ぐんぶ	group dancing	군무(3)	群舞	여러 사람이 무리를 지어 춤을 춤. 또는 그 춤.	1667950
	Y	3	軍務	ぐんむ	military affairs, military service	군무(1)	軍務	군사(軍事)에 관한 일.	1249030
	Y	3	軍法会議	ぐんぽうかいぎ	court-martial	군법^회의(0)	軍法會議	‘군사 법원’의 옛 이름.	1249000
	Y	3	群生	ぐんせい	growing en masse in one location (of plants), living gregariously (of animals), living in flocks, herds, colonies, etc., all living creatures	군생(0)	群生	여러 백성.	1247560
	Y	3	軍勢	ぐんぜい	military forces, army, troops, number of soldiers	군세(1)	軍勢	군대의 형세나 세력.	1248590
	Y	3	群雄割拠	ぐんゆうかっきょ	rivalry of local warlords, a number of powerful (talented, influential) persons standing by themselves in a given field	군웅-할거(0)	群雄割據	여러 영웅이 각기 한 지방씩 차지하고 위세를 부림.	1247640
	Y	3	軍資金	ぐんしきん	war funds, war chest, funds (for activities), campaign funds	군자-금(0)	軍資金	군사상 필요한 모든 자금.	1248070
	Y	3	軍票	ぐんぴょう	military scrip	군표(0)	軍票	전지(戰地)나 점령지에서 군대에 필요한 물품을 구입할 때 사용하는 긴급 통화(通貨).	1248930
	Y	3	軍港	ぐんこう	naval port, naval station	군항(0)	軍港	군사적 목적으로 특별한 시설을 갖춘 항구. 흔히 군함이나 함대의 근거지가 된다.	1247970
	Y	3	軍靴	ぐんか	military shoes, combat boots	군화(1)	軍靴	전투하는 데에 편리하게 만든 군인용 구두.	1247920
	Y	3	軍国	ぐんこく	nation at war, militant nation	군국(2)	軍國	군대와 나라를 아울러 이르는 말.	1247980
	Y	3	軍楽	ぐんがく	military music	군악(0)	軍樂	군대에서 쓰는 음악. 군대 의식이나 군대의 사기를 높이는 데 쓴다.	1247770
	Y	3	屈服	くっぷく	yielding, submission, surrender, giving way	굴복(2)	屈服	힘이 모자라서 복종함.	1592240
	Y	3	屈伸	くっしん	bending and stretching, flexing and extending	굴신(1)	屈伸	팔, 다리 따위를 굽혔다 폈다 함.	1246610
	Y	3	屈折	くっせつ	bending, curving, twisting, turning	굴절(1)	屈折	휘어서 꺾임.	1246620
	Y	3	屈強	くっきょう	robust, brawny, muscular, strong	굴강(1)	屈強	‘굴강하다’의 어근.	1592230
	Y	3	宮家	みやけ	house of an imperial prince	궁가(2)	宮家	조선 시대에, 왕실의 일부인 궁실(宮室)과 왕실에서 분가하여 독립한 대원군·왕자군·공주·옹주가 살던 집을 통틀어 이르던 말.	1741960
	Y	3	弓道	きゅうどう	kyūdō, kyudo, Japanese archery	궁도(1)	弓道	활을 쏘는 기술을 닦는 일.	1228540
	Y	3	弓矢	ゆみや	bow and arrow, weapon, arms	궁시(0)	弓矢	활과 화살을 아울러 이르는 말.	1228550
	Y	3	窮乏	きゅうぼう	poverty, destitution, privation, indigence	궁핍(0)	窮乏	몹시 가난함.	1230120
	Y	3	口数	くちかず	number of words a person speaks, number of dependents, number of mouths to feed, number of shares, items, applications, etc.	구수(8)	口數	일정 지역 안에 사는 사람의 수.	1578670
	Y	3	球状	きゅうじょう	spherical, globular, globe-shaped	구상(6)	球狀	공처럼 둥근 모양.	1229980
	Y	3	句読点	くとうてん	punctuation mark	구두-점(0)	句讀點	글을 마치거나 쉴 때 찍는 점. 마침표나 쉼표 따위가 있다.	1244050
	Y	3	拳法	けんぽう	Chinese martial arts, kung fu, wushu, quanfa	권법(0)	拳法	정신 수양과 신체 단련을 위하여 주먹을 놀리어서 하는 운동.	1257780
	Y	3	拳銃	けんじゅう	pistol, handgun	권총(1)	拳銃	한 손으로 다룰 수 있는 짧고 작은 총. 군용 또는 호신용으로 널리 쓴다.	1257760
	Y	3	潰瘍	かいよう	ulcer	궤양(0)	潰瘍	피부 또는 점막에 상처가 생기고 헐어서 출혈하기 쉬운 상태. 치유되어도 대부분 흉터가 남는다.	1636160
	Y	3	貴公子	きこうし	young nobleman, scion of a noble family, princely young man, man with an aristocratic air	귀-공자(0)	貴公子	귀한 집 아들. 또는 귀한 집 젊은 남자를 이르는 말.	1669020
	Y	3	鬼門	きもん	the northeastern (unlucky) direction, person or thing to be avoided, the demon's gate, weak point	귀문(1)	鬼門	저승으로 들어가는 문.	1668340
	Y	3	貴婦人	きふじん	lady, noblewoman	귀-부인(2)	貴婦人	신분이 높거나 재산이 많은 집안의 부인.	1223600
	Y	3	貴賓	きひん	noble visitor	귀빈(0)	貴賓	귀한 손님.	1223590
	Y	3	貴社	きしゃ	your company, your shrine	귀사(2)	貴社	주로 편지글에서, 상대편의 회사를 높여 이르는 말.	1223510
	Y	3	貴人	きじん	aristocrat, nobleman, dignitary, person of high rank	귀인(1)	貴人	사회적 지위가 높고 귀한 사람.	1648560
	Y	3	鬼子母神	きしもじん	Hariti (goddess of childbirth and children)	귀자모-신(0)	鬼子母神	해산과 유아 양육을 맡은 신. 만 명의 자식을 두고도 늘 남의 어린아이를 잡아먹으므로 석가모니가 그의 막내아들을 숨겨 놓고 훈계하여 귀의하도록 하였다. 어린아이를 품고 석류를 쥐고 있는 모습이다.	1950780
	Y	3	鬼才	きさい	wizard, genius, remarkable talent, exceptional ability	귀재(1)	鬼才	세상에서 보기 드물게 뛰어난 재능. 또는 그런 재능을 가진 사람.	1224220
	Y	3	貴重品	きちょうひん	valuable article, valuables	귀중-품(0)	貴重品	귀중한 물건.	1223530
	Y	3	鬼気	きき	ghastly, dreadful	귀기(1)	鬼氣	귀신이 나타날 것 같은 무시무시한 기운.	1668320
	Y	3	規正	きせい	correction	규정(3)	規正	바로잡아서 고침.	1614550
	Y	3	規則的	きそくてき	systematic, regular, routine	규칙-적(0)	規則的	일정한 질서가 있거나 규칙을 따르는 것.	1223050
	Y	3	糾合	きゅうごう	rally, muster	규합(1)	糾合	어떤 일을 꾸미려고 세력이나 사람을 모음.	1230170
	Y	3	菌類	きんるい	fungus, fungi	균류(0)	菌類	광합성을 하지 않는 하등 식물을 통틀어 이르는 말. 세균·조균·자낭균·담자균·변형균 따위가 있고, 좁은 뜻으로는 곰팡이·효모·버섯류를 가리킨다. 엽록소가 없어 독립생활을 못하므로 기생이나 부생 생활을 한다.	1241980
